hexid,population,infections,geometry,date,infectionsPC
7208,65503.84608749883,26.31741700999686,"list(c(1724603.59681265, 1706783.87043837, 1706783.87043837, 1724603.59681265, 1742423.32318693, 1742423.32318693, 1724603.59681265, 2193471.41272993, 2203759.636549, 2224336.08418716, 2234624.30800623, 2224336.08418716, 2203759.63654901, 2193471.41272993))",2021-08-11,4.017690346738196e-4
7209,25895.93930585864,7.7692603248871714,"list(c(1724603.59681265, 1706783.87043837, 1706783.87043837, 1724603.59681265, 1742423.32318693, 1742423.32318693, 1724603.59681265, 2255200.75564439, 2265488.97946347, 2286065.42710162, 2296353.6509207, 2286065.42710162, 2265488.97946347, 2255200.75564439))",2021-08-11,3.000184790798251e-4
7210,14184.83083783729,1.8929788932091431,"list(c(1724603.59681265, 1706783.87043837, 1706783.87043837, 1724603.59681265, 1742423.32318693, 1742423.32318693, 1724603.59681265, 2316930.09855886, 2327218.32237793, 2347794.77001608, 2358082.99383516, 2347794.77001609, 2327218.32237794, 2316930.09855886))",2021-08-11,1.3345093183344297e-4
7211,22046.76890851875,9.569726941179775,"list(c(1724603.59681265, 1706783.87043837, 1706783.87043837, 1724603.59681265, 1742423.32318693, 1742423.32318693, 1724603.59681265, 2378659.44147332, 2388947.66529239, 2409524.11293055, 2419812.33674963, 2409524.11293055, 2388947.6652924, 2378659.44147332))",2021-08-11,4.340648274079785e-4
7212,1774.1380724093628,0.1704376996266027,"list(c(1724603.59681265, 1706783.87043837, 1706783.87043837, 1724603.59681265, 1742423.32318693, 1742423.32318693, 1724603.59681265, 2440388.78438778, 2450677.00820686, 2471253.45584502, 2481541.67966409, 2471253.45584501, 2450677.00820686, 2440388.78438778))",2021-08-11,9.60678891215836e-5
7213,1847.656703081707,0.35257251489465014,"list(c(1724603.59681265, 1706783.87043837, 1706783.87043837, 1724603.59681265, 1742423.32318693, 1742423.32318693, 1724603.59681265, 2502118.12730225, 2512406.35112132, 2532982.79875948, 2543271.02257856, 2532982.79875948, 2512406.35112132, 2502118.12730225))",2021-08-11,1.908214411836324e-4
7214,12833.4949357971,3.673358998607476,"list(c(1724603.59681265, 1706783.87043837, 1706783.87043837, 1724603.59681265, 1742423.32318693, 1742423.32318693, 1724603.59681265, 2563847.47021671, 2574135.69403579, 2594712.14167394, 2605000.36549302, 2594712.14167394, 2574135.69403579, 2563847.47021671))",2021-08-11,2.8623216177544865e-4
7215,5519.3877889440955,4.488856826798633,"list(c(1724603.59681265, 1706783.87043837, 1706783.87043837, 1724603.59681265, 1742423.32318693, 1742423.32318693, 1724603.59681265, 2625576.81313117, 2635865.03695026, 2656441.4845884, 2666729.70840748, 2656441.48458841, 2635865.03695025, 2625576.81313117))",2021-08-11,8.132889005897135e-4
7216,8298.85323255413,8.827239437859742,"list(c(1742423.32318693, 1724603.59681265, 1724603.59681265, 1742423.32318693, 1760243.04956122, 1760243.04956121, 1742423.32318693, 1483583.96921359, 1493872.19303266, 1514448.64067082, 1524736.8644899, 1514448.64067081, 1493872.19303266, 1483583.96921359))",2021-08-11,0.00106366978551119
7217,6318.9474011512175,6.139328230072556,"list(c(1742423.32318693, 1724603.59681265, 1724603.59681265, 1742423.32318693, 1760243.04956121, 1760243.04956121, 1742423.32318693, 1545313.31212805, 1555601.53594713, 1576177.98358528, 1586466.20740436, 1576177.98358528, 1555601.53594712, 1545313.31212805))",2021-08-11,9.715745108044516e-4
7218,16218.6009888167,19.696974152052725,"list(c(1742423.32318693, 1724603.59681265, 1724603.59681265, 1742423.32318693, 1760243.04956121, 1760243.04956121, 1742423.32318693, 1607042.65504251, 1617330.87886159, 1637907.32649975, 1648195.55031882, 1637907.32649975, 1617330.87886159, 1607042.65504251))",2021-08-11,0.00121446813850556
7219,168347.90828804031,125.99240439500367,"list(c(1742423.32318693, 1724603.59681265, 1724603.59681265, 1742423.32318693, 1760243.04956121, 1760243.04956121, 1742423.32318693, 1668771.99795698, 1679060.22177606, 1699636.66941421, 1709924.89323329, 1699636.66941422, 1679060.22177606, 1668771.99795698))",2021-08-11,7.484049292696461e-4
7220,3551.4672428214235,1.2715609058487427,"list(c(1742423.32318693, 1724603.59681265, 1724603.59681265, 1742423.32318693, 1760243.04956121, 1760243.04956121, 1742423.32318693, 1730501.34087144, 1740789.56469052, 1761366.01232868, 1771654.23614775, 1761366.01232868, 1740789.56469052, 1730501.34087144))",2021-08-11,3.580381906714604e-4
7221,10289.718168256091,7.3682241509633295,"list(c(1742423.32318693, 1724603.59681265, 1724603.59681265, 1742423.32318693, 1760243.04956121, 1760243.04956121, 1742423.32318693, 1792230.68378591, 1802518.90760498, 1823095.35524314, 1833383.57906222, 1823095.35524314, 1802518.90760499, 1792230.68378591))",2021-08-11,7.160763813429208e-4
7222,43845.652376036785,131.2299892105096,"list(c(1742423.32318693, 1724603.59681265, 1724603.59681265, 1742423.32318693, 1760243.04956121, 1760243.04956121, 1742423.32318693, 1853960.02670037, 1864248.25051945, 1884824.6981576, 1895112.92197668, 1884824.6981576, 1864248.25051945, 1853960.02670037))",2021-08-11,0.002992998897246
7223,71420.72149048459,47.06973997223136,"list(c(1742423.32318693, 1724603.59681265, 1724603.59681265, 1742423.32318693, 1760243.04956121, 1760243.04956121, 1742423.32318693, 1915689.36961483, 1925977.59343391, 1946554.04107207, 1956842.26489114, 1946554.04107207, 1925977.59343392, 1915689.36961483))",2021-08-11,6.590487885018422e-4
7224,84440.6377513505,79.39441166121853,"list(c(1742423.32318693, 1724603.59681265, 1724603.59681265, 1742423.32318693, 1760243.04956121, 1760243.04956121, 1742423.32318693, 1977418.7125293, 1987706.93634837, 2008283.38398653, 2018571.6078056, 2008283.38398653, 1987706.93634838, 1977418.7125293))",2021-08-11,9.402393654937636e-4
7225,1310753.267240778,2443.39083184358,"list(c(1742423.32318693, 1724603.59681265, 1724603.59681265, 1742423.32318693, 1760243.04956121, 1760243.04956122, 1742423.32318693, 2039148.05544377, 2049436.27926284, 2070012.726901, 2080300.95072007, 2070012.726901, 2049436.27926284, 2039148.05544377))",2021-08-11,0.00186411195219606
7226,272407.6714169269,54.518790964481546,"list(c(1742423.32318693, 1724603.59681265, 1724603.59681265, 1742423.32318693, 1760243.04956121, 1760243.04956121, 1742423.32318693, 2100877.39835823, 2111165.6221773, 2131742.06981546, 2142030.29363453, 2131742.06981546, 2111165.62217731, 2100877.39835823))",2021-08-11,2.0013676810532675e-4
7227,108658.5469600055,32.619855623394564,"list(c(1742423.32318693, 1724603.59681265, 1724603.59681265, 1742423.32318693, 1760243.04956121, 1760243.04956121, 1742423.32318693, 2162606.7412727, 2172894.96509178, 2193471.41272993, 2203759.63654901, 2193471.41272993, 2172894.96509177, 2162606.7412727))",2021-08-11,3.002051521579901e-4
7228,47546.35624153702,51.8463021460158,"list(c(1742423.32318693, 1724603.59681265, 1724603.59681265, 1742423.32318693, 1760243.04956121, 1760243.04956121, 1742423.32318693, 2224336.08418716, 2234624.30800623, 2255200.75564439, 2265488.97946347, 2255200.75564439, 2234624.30800623, 2224336.08418716))",2021-08-11,0.00109043691766062
7229,7568.55982809988,2.769984888145712,"list(c(1742423.32318693, 1724603.59681265, 1724603.59681265, 1742423.32318693, 1760243.04956121, 1760243.04956121, 1742423.32318693, 2286065.42710162, 2296353.6509207, 2316930.09855886, 2327218.32237794, 2316930.09855885, 2296353.6509207, 2286065.42710162))",2021-08-11,3.6598572926140543e-4
7230,21344.43982910087,5.558922354323191,"list(c(1742423.32318693, 1724603.59681265, 1724603.59681265, 1742423.32318693, 1760243.04956121, 1760243.04956121, 1742423.32318693, 2347794.77001609, 2358082.99383516, 2378659.44147332, 2388947.6652924, 2378659.44147332, 2358082.99383516, 2347794.77001609))",2021-08-11,2.6043889644478715e-4
7231,78342.4981995797,15.05239686109017,"list(c(1742423.32318693, 1724603.59681265, 1724603.59681265, 1742423.32318693, 1760243.04956121, 1760243.04956121, 1742423.32318693, 2409524.11293055, 2419812.33674963, 2440388.78438778, 2450677.00820686, 2440388.78438778, 2419812.33674963, 2409524.11293055))",2021-08-11,1.921357782431672e-4
7232,2844.274636971665,0.8141228780234789,"list(c(1742423.32318693, 1724603.59681265, 1724603.59681265, 1742423.32318693, 1760243.04956121, 1760243.04956121, 1742423.32318693, 2471253.45584501, 2481541.67966409, 2502118.12730225, 2512406.35112132, 2502118.12730225, 2481541.67966409, 2471253.45584501))",2021-08-11,2.862321617754486e-4
7233,6047.513213806078,1.1539951870355365,"list(c(1742423.32318693, 1724603.59681265, 1724603.59681265, 1742423.32318693, 1760243.04956121, 1760243.04956121, 1742423.32318693, 2532982.79875948, 2543271.02257856, 2563847.47021671, 2574135.69403579, 2563847.47021672, 2543271.02257856, 2532982.79875948))",2021-08-11,1.908214411836324e-4
7234,18992.58520794644,15.446458743127211,"list(c(1742423.32318693, 1724603.59681265, 1724603.59681265, 1742423.32318693, 1760243.04956121, 1760243.04956121, 1742423.32318693, 2594712.14167394, 2605000.36549302, 2625576.81313117, 2635865.03695025, 2625576.81313118, 2605000.36549302, 2594712.14167394))",2021-08-11,8.132889005897135e-4
7235,14646.27092398167,7.817893824496026,"list(c(1760243.04956121, 1742423.32318693, 1742423.32318693, 1760243.04956121, 1778062.7759355, 1778062.7759355, 1760243.04956121, 1452719.29775636, 1463007.52157543, 1483583.96921359, 1493872.19303266, 1483583.96921358, 1463007.52157543, 1452719.29775636))",2021-08-11,5.337805005160103e-4
7236,65.08278854569285,0.03276068479945172,"list(c(1760243.04956122, 1742423.32318693, 1742423.32318693, 1760243.04956121, 1778062.7759355, 1778062.7759355, 1760243.04956122, 1514448.64067081, 1524736.8644899, 1545313.31212805, 1555601.53594712, 1545313.31212805, 1524736.8644899, 1514448.64067081))",2021-08-11,5.033694088945089e-4
7237,2791.8450218299677,2.0343640959947207,"list(c(1760243.04956121, 1742423.32318693, 1742423.32318693, 1760243.04956121, 1778062.7759355, 1778062.7759355, 1760243.04956121, 1576177.98358528, 1586466.20740436, 1607042.65504251, 1617330.87886159, 1607042.65504251, 1586466.20740436, 1576177.98358528))",2021-08-11,7.286808831033387e-4
7238,54460.95317792284,30.569134358310635,"list(c(1760243.04956121, 1742423.32318693, 1742423.32318693, 1760243.04956121, 1778062.7759355, 1778062.7759355, 1760243.04956121, 1637907.32649975, 1648195.55031882, 1668771.99795698, 1679060.22177606, 1668771.99795698, 1648195.55031883, 1637907.32649975))",2021-08-11,5.613036969522345e-4
7239,262203.323615161,101.00840833601002,"list(c(1760243.04956121, 1742423.32318693, 1742423.32318693, 1760243.04956121, 1778062.7759355, 1778062.7759355, 1760243.04956121, 1699636.66941422, 1709924.89323329, 1730501.34087144, 1740789.56469052, 1730501.34087144, 1709924.89323329, 1699636.66941422))",2021-08-11,3.85229321060252e-4
7240,7177.083890664941,5.139340261021922,"list(c(1760243.04956121, 1742423.32318693, 1742423.32318693, 1760243.04956121, 1778062.7759355, 1778062.7759355, 1760243.04956121, 1761366.01232868, 1771654.23614775, 1792230.68378591, 1802518.90760499, 1792230.6837859, 1771654.23614775, 1761366.01232868))",2021-08-11,7.160763813429208e-4
7241,20042.4744982692,108.90837161183092,"list(c(1760243.04956121, 1742423.32318693, 1742423.32318693, 1760243.04956121, 1778062.7759355, 1778062.7759355, 1760243.04956121, 1823095.35524314, 1833383.57906222, 1853960.02670037, 1864248.25051945, 1853960.02670037, 1833383.57906222, 1823095.35524314))",2021-08-11,0.00543387851740741
7242,113458.240526595,254.68529158467777,"list(c(1760243.04956121, 1742423.32318693, 1742423.32318693, 1760243.04956121, 1778062.7759355, 1778062.7759355, 1760243.04956121, 1884824.6981576, 1895112.92197668, 1915689.36961483, 1925977.59343392, 1915689.36961484, 1895112.92197668, 1884824.6981576))",2021-08-11,0.0022447491729345
7243,54494.23223103352,67.84773684011955,"list(c(1760243.04956121, 1742423.32318693, 1742423.32318693, 1760243.04956121, 1778062.7759355, 1778062.7759355, 1760243.04956121, 1946554.04107207, 1956842.26489114, 1977418.7125293, 1987706.93634838, 1977418.7125293, 1956842.26489114, 1946554.04107207))",2021-08-11,0.00124504436639225
7244,188384.80151070055,177.12680624108967,"list(c(1760243.04956121, 1742423.32318693, 1742423.32318693, 1760243.04956122, 1778062.7759355, 1778062.7759355, 1760243.04956121, 2008283.38398653, 2018571.6078056, 2039148.05544377, 2049436.27926284, 2039148.05544376, 2018571.60780561, 2008283.38398653))",2021-08-11,9.402393654937632e-4
7245,1851455.9243871656,639.8721117536595,"list(c(1760243.04956121, 1742423.32318693, 1742423.32318693, 1760243.04956121, 1778062.7759355, 1778062.7759355, 1760243.04956121, 2070012.726901, 2080300.95072007, 2100877.39835823, 2111165.62217731, 2100877.39835823, 2080300.95072008, 2070012.726901))",2021-08-11,3.456048309470062e-4
7246,178177.89844981802,35.659948743545684,"list(c(1760243.04956121, 1742423.32318693, 1742423.32318693, 1760243.04956121, 1778062.7759355, 1778062.7759355, 1760243.04956121, 2131742.06981546, 2142030.29363453, 2162606.7412727, 2172894.96509177, 2162606.74127269, 2142030.29363454, 2131742.06981546))",2021-08-11,2.0013676810532672e-4
7247,115407.72420853667,157.30605382523078,"list(c(1760243.04956121, 1742423.32318693, 1742423.32318693, 1760243.04956121, 1778062.7759355, 1778062.7759355, 1760243.04956121, 2193471.41272993, 2203759.63654901, 2224336.08418716, 2234624.30800623, 2224336.08418715, 2203759.636549, 2193471.41272993))",2021-08-11,0.00136304614707578
7248,59005.25543996233,48.25613165079791,"list(c(1760243.04956121, 1742423.32318693, 1742423.32318693, 1760243.04956121, 1778062.7759355, 1778062.7759355, 1760243.04956121, 2255200.75564439, 2265488.97946347, 2286065.42710162, 2296353.6509207, 2286065.42710163, 2265488.97946347, 2255200.75564439))",2021-08-11,8.178276882454713e-4
7249,10652.59153550268,3.699132245044532,"list(c(1760243.04956121, 1742423.32318693, 1742423.32318693, 1760243.04956121, 1778062.7759355, 1778062.7759355, 1760243.04956121, 2316930.09855885, 2327218.32237794, 2347794.77001609, 2358082.99383516, 2347794.77001609, 2327218.32237793, 2316930.09855885))",2021-08-11,3.472518619263829e-4
7250,81038.0848635267,28.14062585580787,"list(c(1760243.04956121, 1742423.32318693, 1742423.32318693, 1760243.04956121, 1778062.7759355, 1778062.7759355, 1760243.04956121, 2378659.44147332, 2388947.6652924, 2409524.11293055, 2419812.33674963, 2409524.11293055, 2388947.6652924, 2378659.44147332))",2021-08-11,3.4725186192638283e-4
7251,17513.009595133888,3.3648757279411035,"list(c(1760243.04956121, 1742423.32318693, 1742423.32318693, 1760243.04956121, 1778062.7759355, 1778062.7759355, 1760243.04956121, 2440388.78438778, 2450677.00820686, 2471253.45584501, 2481541.67966409, 2471253.45584501, 2450677.00820686, 2440388.78438778))",2021-08-11,1.9213577824316716e-4
7252,4867.707682646042,1.393294492894736,"list(c(1760243.04956121, 1742423.32318693, 1742423.32318693, 1760243.04956121, 1778062.7759355, 1778062.7759355, 1760243.04956121, 2502118.12730225, 2512406.35112132, 2532982.79875948, 2543271.02257856, 2532982.79875948, 2512406.35112132, 2502118.12730225))",2021-08-11,2.8623216177544865e-4
7253,8330.33601024944,1.5896067230197088,"list(c(1760243.04956121, 1742423.32318693, 1742423.32318693, 1760243.04956121, 1778062.7759355, 1778062.7759355, 1760243.04956121, 2563847.47021672, 2574135.69403579, 2594712.14167394, 2605000.36549302, 2594712.14167394, 2574135.69403579, 2563847.47021672))",2021-08-11,1.908214411836324e-4
7254,21300.405951428424,6.906544466340046,"list(c(1760243.04956121, 1742423.32318693, 1742423.32318693, 1760243.04956121, 1778062.7759355, 1778062.7759355, 1760243.04956121, 2625576.81313118, 2635865.03695025, 2656441.48458841, 2666729.70840749, 2656441.48458841, 2635865.03695025, 2625576.81313118))",2021-08-11,3.242447342125368e-4
7255,1732.606703181163,0.924831673221436,"list(c(1778062.7759355, 1760243.04956121, 1760243.04956122, 1778062.7759355, 1795882.50230978, 1795882.50230978, 1778062.7759355, 1483583.96921358, 1493872.19303266, 1514448.64067081, 1524736.8644899, 1514448.64067082, 1493872.19303266, 1483583.96921358))",2021-08-11,5.337805005160104e-4
7256,2387.712984512537,1.0564648672640404,"list(c(1778062.7759355, 1760243.04956121, 1760243.04956121, 1778062.7759355, 1795882.50230978, 1795882.50230978, 1778062.7759355, 1545313.31212805, 1555601.53594712, 1576177.98358528, 1586466.20740436, 1576177.98358528, 1555601.53594713, 1545313.31212805))",2021-08-11,4.424589027729071e-4
7257,3546.85974256014,3.3181091434500956,"list(c(1778062.7759355, 1760243.04956121, 1760243.04956121, 1778062.7759355, 1795882.50230978, 1795882.50230978, 1778062.7759355, 1607042.65504251, 1617330.87886159, 1637907.32649975, 1648195.55031883, 1637907.32649975, 1617330.87886159, 1607042.65504251))",2021-08-11,9.355061615870574e-4
7258,2338.6375557331407,0.8751239372428995,"list(c(1778062.7759355, 1760243.04956121, 1760243.04956121, 1778062.7759355, 1795882.50230978, 1795882.50230978, 1778062.7759355, 1668771.99795698, 1679060.22177606, 1699636.66941422, 1709924.89323329, 1699636.66941421, 1679060.22177605, 1668771.99795698))",2021-08-11,3.74202464634823e-4
7259,0,0,"list(c(1778062.7759355, 1760243.04956121, 1760243.04956121, 1778062.7759355, 1795882.50230978, 1795882.50230978, 1778062.7759355, 1730501.34087144, 1740789.56469052, 1761366.01232868, 1771654.23614775, 1761366.01232868, 1740789.56469052, 1730501.34087144))",2021-08-11,NA
7260,2802.741306309515,5.076585258068555,"list(c(1778062.7759355, 1760243.04956121, 1760243.04956121, 1778062.7759355, 1795882.50230978, 1795882.50230978, 1778062.7759355, 1792230.6837859, 1802518.90760499, 1823095.35524314, 1833383.57906222, 1823095.35524315, 1802518.90760499, 1792230.6837859))",2021-08-11,0.0018112928391358
